tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,nChamps
GRANDMASTER,QMmtktJvvhks0Uu3uVdQ4--1py1GlIBynum2itwOEDEDQUTQF08x9G1opg,ngo diec pham,431,427,396,True,False,False,False,6Gubw3vl0KJNljwHJmc4DH6Yfaf7jOHlDGAco0R9iN-GhFBAsN8jxgnO,5
GRANDMASTER,2ucL8bmzsesGjnKWvlSG5Niq7pysQqK4Zu0ShNBRW3-evy3xKZTX06jQ8A,lzr 2021,230,95,58,False,False,False,False,otaAy3okXemSCfvkUxVTTdaiafnpmgqwINiGmjo3pIIS6VhDP_LMoSyi,10
GRANDMASTER,7IdGEFevb-GfjMb6FT45qIPrjRw2Bv3rimQPvTUPz4aBR5Bb3Krq0Dxp6Q,덕소리 김상남자,326,230,176,False,False,False,False,peoaBlYIeEpbM4Js7tdxBJXX7ngLq8eRW7AIE6S1qtjeE63lk1r5pVk_,2
GRANDMASTER,AwZ175OWbyyZ0-ZPAdxkjilAmaqi58hBVnDiZa1H5S-PjU4,bakuraryou,283,195,165,False,False,False,False,a5m-Qx-De2emYj2jlgASoAwJxWQxMH4qpi4e6gxUk4kg7MY,12
GRANDMASTER,euVN_-BCi3AiOvBVMArJH5C1h4tgQHz_XJZZNGbcg226EXM,Shadow2013,506,199,159,False,False,False,False,7Oyq4qdbVXD573x1IjClOqAbhiTIy_xqjC1_-KQMqTtJYs_8WzQRm5TK,8
GRANDMASTER,giBuakwWmBzURQW5h0OUmSFynqXHZ-0boVVwI8dyyrkABUO2AIl37D8khw,lemonnnn,466,321,268,False,False,True,False,jbjUPPZNTp1YSk0Bv75BnHRmZAbVQk8t8ahMh3yTGLiK8bVFXFXtJbpB,6
GRANDMASTER,7h-iomwcnbcxdjvre5U1bGXxThEBV18rJMQdR21q1bLR39g,상산군 조자룡,437,184,166,True,False,False,False,aCUettB3edVVXnZ3h6Wipp1e0dYkCA0tSOZySkhJiuS_lMs,11
GRANDMASTER,0NXoxU97L9Czt3gx3tjNg8OWEmj1eHpv9yhhhPHv14Bt6EKQSJER2gqxQg,다정한게 전부,364,86,62,False,False,False,True,dgm6ZQBBqWKNfRRHt9ZeK7wGrJ_IkKgdN-wNASyaPq1iLorFGAkRj8Hb,6
GRANDMASTER,jPwj5zttsVGoKkI-VpetSI9nKE_7v7h_IumNtsdMnmhBW4k,o0o TnT o0o,290,96,51,False,False,True,False,wBdomPuaXqH6I4Akk8f3QUOhbyxpjdcCMi6ctSuJrqSHO4w5KUj9Jrlm,8
GRANDMASTER,6L850eu2q0CaUN0rbRbPUbFNKIeogrXqqui_-nJ_cM-UIFybb0MLbt3XQg,갱플랭크는어렵다,476,196,152,False,False,True,False,b3ApjKu6VuwnZrrzWnnatImJPIhm29Epk4dzEnB1FxvKjqfEqypkziPr,10
GRANDMASTER,cfuDfBHA25RFE2ls7s6_ybzrBqyVfBbnwTKqKKwrvj3rC4c,죽어 이 서폿년아,258,150,122,False,False,True,True,a8KQrClyrhkBsvQDQokwXInVQBbtWm-pLz9JxDhfHloBZi0S6wDHYc4f,9
GRANDMASTER,IS2yxHu1N7djlTindZjQsC55NCVrtTsHkqb3R2GJTxk1SUk,huizaijianma,345,254,228,False,False,True,False,bBAXaNtWjyPoi9FjnXDxCQ32VGhJv3ej5Zq4OTDAO4LgwkDud0hvg0Ze,8
GRANDMASTER,4mAUccU6wNrpxPVcWeJVo0j-85FuFE253QNoHlPpD3GfccZA0hcqGMxXqw,서성거리는개,502,180,155,True,False,False,False,JMFbotRO19JSez5BepZj1TGrbSOr-_m4YJ3X-c3Slo7n2YGL7_aoBnI9,9
GRANDMASTER,gtEDMuJtcRLjPSFU1umaDBaS6In_Ef-z4wAKeZO35KdxoZ3M1XT9ABQCFA,Overd0se,546,198,130,False,False,False,False,oYLTi-h_CYEEyFBJoMGxMay6Mi7-uXs0ejfJkb6B8CEyjyz_k1aXVZhq,13
GRANDMASTER,K_FD1So_6SRmdiZwl4KUlBSEFE50Xxmx6krXomlqxErwFAA,1처형 900골드,265,90,67,False,False,True,False,SoIhDGkPYPBBH3BDnyduyAZepg7j4dKaE5VCnngGVu0t-EY,8
GRANDMASTER,FNegt7tJjliKOocoYRKwfSF1BpNbbnXTWVp1sg30A-p6_50,Gen G Dice,413,206,188,False,False,False,False,jr3ha5zjKSLMeFMkWaqjlT6TV0Tbq6f6wINOHdzRIiYhpKY,17
GRANDMASTER,F9F_KKbJR2ILfFoK38dOR4iY9AMYMOdqwoRiVhxQukBDhIM,프로연락친추주셈,587,263,221,False,False,False,True,ri2sgBRZuJc4IlBAF7UXfUV-adUSUe9qvg6tSprh1IUYLLjVVyDmzf38,11
GRANDMASTER,xYSRT4zpD2RK-K3MeN6JuX4r2Hplf5jsZeJoAreM3EI9778V,WoShaSiTaMen0,234,624,614,False,False,True,False,hiocfskre0zWr7ujBBrocvb6W92X4TMBCHjpIFljcTj9K8sGWtsGpvgJ,7
GRANDMASTER,RWVUFMP8LYM_zRYfM6NbTX_B4-fizteTpGPn_TAzJFTzVQSJ,KT Bonnie,341,242,226,True,False,False,False,-r8iyawdj_k8iE3JDih5MB_pu4-Ks8SC5oPsGotJmjTzS6AVCpnefXWx,8
GRANDMASTER,W8hDbnyv8rqhEsMdkEWcwF1BvwLrcYSGBtxt1wSqzOvLshw,OHwiN,345,196,165,False,False,False,False,rGsgmFR4K4pH4uwrrDFHUxucJWw079etatzgu4DaWOQDScBQr4hJfXE3,10
GRANDMASTER,Burk408ayaYMoCgstOoJS3xNFsn5UWWDsDOPhBzXtY5qfiY,한잔의술과이야기,323,281,263,False,False,True,True,4pD3mXHK1puE4fuvkdChDx72Z05KXlcdyQznxFYqLLS6uSQ,8
GRANDMASTER,E-l4wBI9he7AImy8181EfA1u87yE2m7Yp15oBCl2jrUHJNvUvT2B_CXBRw,shi le zhl,609,228,195,False,False,False,False,SkTgmbJcYphtRmSt22qrHBGm58A1c0BaMqA9KnplGoP5CGB9YmJFW3ZQ,11
GRANDMASTER,bRqsmHH1IACxFOMw1B0DFUQKCWwSZUYduLAgEX4jev1xGeU,zhao shi ma,529,232,192,True,False,False,False,VpyBqYiN23w5QhYNOKtexQXG_B8jITSQIkop8pWE7kwC4f4,10
GRANDMASTER,87HMmOOXN_JsFjlCkmoJYOX8IhgCCJHoLEm0agL3Lte91ohLfl-pwYLG1g,파티 열차,545,392,342,False,False,True,False,FCgRpu8qO_WJOM1dH8upwDhqewv_x2gLK93Uyr68NxdqB_SCNFr9qq_Z,7
GRANDMASTER,6oNTnkgsTdS2scIDaeiJ22rSe0N7uCZM1cbGqEKoDmbWcLQ,Indexy,553,499,468,False,False,False,False,IWyroQ6Qudr5E1lGKiT7z6Y6zn3fuSNkOJJvho0LkrAOh9KvkUjUcRFs,12
GRANDMASTER,Kxn7Ccx2Te0AkQd9wl9JgyYB8b3ao29PUFpJAfpncEyEYNc,Monkey banana1,351,257,239,False,False,True,True,NEBd4esP84GntgNikvx1eVEf8dlvayL8BgbNk9_joo9N9RA,12
GRANDMASTER,Whe3EuuwqvFRoeadiENV71FVlbIdjGUmXP1RQT0rXpGqZjc,쉔글벙글,295,178,165,False,False,False,True,wYht5dey08EV9VB3ao-9-_jzzYt5fMovVPNF2ddCipc8-mk,1
GRANDMASTER,ITbB5uz25n0oeA95yQSaREf4Qdl_PXp2pUKB6GcGuG3vTw,찬세이,311,251,231,False,False,True,True,YdFXdblyMaNwgRRu1xNZbLEZqoEfhDhY8u77yRyRL24,3
GRANDMASTER,Nvr9H8EAso1QRPEaAKNKYRTPhg5qQ9tYLYQAr4KTNnJtwzo,xiangcai,234,250,231,False,False,False,False,laDxuyfNEFI6BiJtHwacuNXgedK7JjFfpXlhV8sf6Y28kP6Z_xwHEorG,9
GRANDMASTER,t1hpxFizNxVn29qCxBJE4oHFnovqIIzWPfoaIr2OuzOdeTXrgwWUDfLwug,신승수,400,178,154,False,False,False,False,BDnAHLkBlVr14kh_Xne9LbnULOciU4ZOMVswHe9U4bXysH2zADy4I3Bg,2
GRANDMASTER,42Xle8cABNtsUKcdb4Cl3i-uczWtNoNp7bSiXNw6UTDZChA,골목대장 태훈이,382,251,218,False,False,True,False,77J8tSENJLmIlkwC4diE3r_UIZ61YzJZB_OlgkN9OMzvDIM,12
GRANDMASTER,Rqi4Kip9l04Pr3pTTIucwyunox8nWGH1NTUR717D4D2RjQ,대야웰백,524,234,205,True,False,False,False,2J6eZ5N8i9mcjVRfGgZHVUnJuAegutG5S8veUUrTRP6y,2
GRANDMASTER,rIz5sXEEdAAS-L4K0usacDx5d_Ji_y-DfqjKxGPUI3NFSfE,ox year happy,382,357,316,True,False,False,False,rrn4UDcx2BoYBGZh08W2zk9MIopYOtq7tw7dWJG4G2nL2z8wN8F3ddup,9
GRANDMASTER,aHuI_76lpY39EiRqZY9f9rNSj1jH0XZ1KIssFjs8JHGEwdTs4IO4r08JEA,자신있으면덤벼라,493,79,42,False,False,False,False,udUTJVVfJAwzfjmcR73QJdN3TxflRBiOP3aAMCbKBYLh12upBC9nfeq-,8
GRANDMASTER,GEFzL1fpR6lGZ77_EqhrpUppcKj2C5yxpuMHV_2RIOGtHw,AeH,358,126,99,False,False,True,False,xknoUEBW6PsscBvog8oPG1xu4lLYHYPw_Jyn6-rzB79c,2
GRANDMASTER,YY7-PvIqhxGCSmPbcVRTWDGpMgmdkcVHx8CRUolwqmBjyS4,미안했던 날,256,253,224,False,False,False,False,Sz1dEtwZLzjM78-0NlJKy8ODdRv1O_SeXQqq2DmxEdVPbBI,2
GRANDMASTER,xMf5fcMcG0LDlxzK_LP3x7S7ZIHf4R1Ng5kSsoMgIC0lCJ4,저튜브보고재수,339,638,607,False,False,True,True,z2YQzyp7WFdSNzF8SV-7kt17C3WNnjSXg0TfpLYuXmePzDGyD_aintgD,7
GRANDMASTER,EbZmYSoNNCegqUB4cMgfHmeD1uhIlSHszNVVbwAs2denfIqs,저 좀 칩니다 요,481,211,182,False,False,False,False,Lfbj89AukcYLTwbj3puHV7aDgM-Y1ec9uwZF1oHeNA8mc8l5O_V5uPTG,12
GRANDMASTER,q1Rz6vAuOO5QflmTbh0XHfiPbCsSOx-OMzfDnI_QLtazx-U,테디팎,473,344,304,False,False,True,True,ciPyipORjKq9CeqqxX68WbpD4JP57uIz5eEy2LiczaZ6eMQ,7
GRANDMASTER,AhfqXHSCxeD8Lif0mfYMvJBmNIHzfEtNMZQ9vvubcFzp__dLKfol6crpCw,kenzhu,584,340,286,False,False,False,True,JC7FFjs0BaHRjb3L45zrcLp0N6sL23jDskbzXzG8hbshLg2DTU2omBX5,9
GRANDMASTER,0DMZWdv5bWQyjm3Af_e6fPbXSXvo3z16Jb3SUdYQy2vZOA,SiDE xX,294,122,110,False,False,False,False,NOMVKQGUAKKsK_GKMOheaEugiAW22YLpbZe68kURxAyD,8
GRANDMASTER,Ig-pUyADRRcjsnIo_8kmDPGDQBstsg6wlIAE4Ghe1dT8JhZx4k9a12Ofwg,tutubaobei,396,107,59,False,False,True,False,EronbZze5MCJWwPgU1cPKxvNh02AsJnXuCJ4_SUFBfElQO95mN_tWoVu,7
GRANDMASTER,yrJZo5QER699Z86sg3WDbo7YEmEPtdOGNsIBFdBj4rxvp8w,엘 림,510,260,229,False,False,True,False,_4hsjU41M2bfJPWofv1bbkNAb9J97ZidU7kwElmJpyr2R6U,6
GRANDMASTER,ZN_eN1BDMw6cFr-KRmL6c4cOnvoqmmoB6hX7ddIMPEz8ESnEBBklKVdD9w,Thao Mi,397,215,151,False,False,True,True,dcMkMBOdwtIACCp8cS_FFOEpzuTk8MZXNfzPbm76c5MP8HPq8tVWRmPy,8
GRANDMASTER,_teTYTIPVpwwsjbfgTlyaO-jQdohRfx9RpBzqllCHz4aZXs6AMZWgEv9NQ,wu yu wu qiu,310,278,244,True,False,False,True,Q8zXqPHSBUqOt7PEO7_6kiqWy_IYhcG2xZlr_rdRCayHxFuaiNML_yB1,4
GRANDMASTER,4OsGfUVEOoKzKS9Cawf-i6UAPo-Hu7COs0_vqf1yEHKviGs,침묵 의 푸딩,393,540,529,True,False,False,False,ob0tgt44L36XB1NnLtoWszSJm12pdKzVDg3myOENzDwGSnlhgZ_Q0bjR,4
GRANDMASTER,QHBwu0U4kPZPhSxVrsJdcEL8l2__RrZY9xlYfa11BxpcQLat-XVXj3x9zw,lovesailormoon,428,170,157,False,False,False,False,EIE0jXeGN5WrtWY3lSA5sl04gKILrgmfwL9Fvp7-DjPDAzhu7dwvJpMG,9
GRANDMASTER,uiDFwiLimm1sMpCqw8zkzSgB5dJPtJMveiWsBt3rdcgmrIk,Gen G Lospa,408,359,331,False,False,False,True,pK-FzhkdfZcsuY2r8xXArEzzf5zO5VRutrB0iIqH7xYMmBw,8
GRANDMASTER,ydotEN8qMr_16G8VaSGbABPggmot5R1FmoclQa3ggE41GSo,sdawxl,446,91,62,False,False,False,False,fnLH8HkDB_I5RUaDiU8UDlPLm8mJzrPv7DThPYJx1BE3hjo,5
GRANDMASTER,Bc_h5LVHZ0NScnD0F5r_4DP__KBPeHdDq5VSeqPUZBr1UKs,누가이기나해보자,368,483,460,True,False,False,False,xwo6aUmC-gJaeSc48X0EVjD_9mbRzysQumfBr_b3vM_NVyRsY-IK8NAk,7
GRANDMASTER,vuld2Sc1OvI_pZlhm2GAAoMaYizYzEvpM9c1Dj85m59HNA,재롱잔치,243,439,412,False,False,True,True,Ut-QZXHLxlsayZTZnz9P6dRNlLwKPGYQKUddGW6Ctnwo,5
GRANDMASTER,ZTVXzwcaO9bnJ9f-xw9JLrT0eO3rMq3IVRHnsuD_5Wfknfo,Sangchu,246,135,106,False,False,True,False,wyjcT16RMkmkLrMC-D92E7sx3dquBWJ7_j4gDtRJ7SGTrqw,11
GRANDMASTER,-OMMVNF-GsuWRuvwUMdzLbHOlSNsnueoKTgAU1vwd00VVp4,카타형,258,322,300,False,False,True,True,Zwnj1bD31YvqDn64MCM17nheynCs_R_6T6VCmlgHauGm0hA,3
GRANDMASTER,4gr5XIPE1c_pYbfTX9KXfK7kUAn8aUYqiLoD-F91khkCcrc,어제보단잘하자,436,154,131,True,False,False,False,YqnVeZVKJIfduosLoTsbHWhG1jovIiaB3oSgDa1L_WWiHTo,6
GRANDMASTER,kEW9HAHfspdhy6IhLx_9P73DVH3Ame5mYxNjs3kCNCEU9bor,황혼 우주 자야,410,179,150,True,False,False,False,acdy4wYzPeYJf3qJ-C0hXiKcOL_6exH8C_153eMOqETBl2HIj6zDoFfA,1
GRANDMASTER,YuI4jsCXcq3SMNwVyVs6BUs_RXxpRVvhwYbzjEFkLbtF5rU,레온1,510,399,367,True,False,False,False,7BQrQ-VgJRoRkRyRYmR91smCOVhLbsT19gWumKU4Xq3IJLo,8
GRANDMASTER,O7eXfJwb905N3nkYEmQXn8PXibeoagWF2BrNXlcvJAl-dtaQ6U-54f8XYw,pcxyx,468,380,347,False,False,True,False,OTzLtOQFGAHcfo-BBRhWUyxQzJ46o3YIIhpdrtg4nd45BwNFuFvF-z97,8
GRANDMASTER,n1BsPZHmccyBpfwmEsnFfn8Fq33FzwA2CbDGCNfPJDrk2Wj6KJmp21V3Lw,성윤경석승우,263,130,102,False,False,False,False,AX7osZKi9jTtuJ8g-J13p3feEE8qr9oUXY6U7YjY2v_RSwSdT7uPu44V,7
GRANDMASTER,0d_s5fByWblk9NYcy6dlvzyjiC_V4K-tTVba58N9iSxfi3o,RiHoo,596,271,245,False,False,True,False,Tx5KBxKhupCTDuhXsaiKfkfOGJK6VowCjL1aZRoIKpiT,5
GRANDMASTER,CF-m1YUTrdAyrQQR4ZL3nN5LcdJ1vpMDyaC1XEzrk9XNOxM,Yusoo,245,131,106,False,False,True,False,wrSBApOqTGZ-lF-sgUcOv8i3eXvaGJlYo1Q_-F-JJ-35zJf8RFAyDyho,5
GRANDMASTER,qXN9rh32jik_R5gzjwAQKj-yRV9wiI3NPki80hzipAEC70DK3gmE2aeC3Q,wu tiao jian,457,188,152,False,False,True,False,4HpDLLxXfWUgbgukxOteL1mO-GbkGsqV7VrQux2mz4AOVGevfdO8Fs-A,7
GRANDMASTER,aifPiG27wJg4moZI8TdDJwt5gY8GQ4x2HmVBdSJMNJpGL0I,에로성조선생,299,337,326,False,False,True,False,HAlGXEpdUeg9iK6iMu-6VY9Rmr1KUIdGPJyCclf1lknsDvA,11
GRANDMASTER,McKxj7NKt9jRiSfUfjZW8eZxVKAB3VbZIQ3deZPk_9VuKrE,순진하고 순진한,513,334,314,False,False,True,False,gocVvK5d0u8LQEkqZoNQNrNJpFVRQi5iI3Jx6Gf1LZ3qa67-u4egS4C6,7
GRANDMASTER,dZDkguOhWYqDsaDHwSoAeWoMJxMg61IvIivnyknKOaWXwFo,개미 이 가 검다,549,158,135,False,False,True,False,sV3OM4DQN4KyN2ys-VwSaedpZ0VvHv9yti-fBQRUg573hTNtZH-cwYfZ,16
GRANDMASTER,sdGS2YOR_kDT4gsrY_r8QzW4PQg0VXPShcN4CrvPkkd0w-o,18lv ebi,345,158,140,False,False,False,False,q2Pm2XomArPnrQiftlDpOJsidPnV8sBhhMAK6WQ8UQddV4Y4-m4v9nHV,8
