tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
MASTER,TJ9bmfP8QTA-qu5uAdAVwV2fjSGz62wTuRPLsHAjvqt_yR4,과 농,1,263,221,False,False,True,True
MASTER,2Y_wxXzmyae8NfgbMo_VXnGXBCZoSfnjkeD8ErtvAtQwug,웅오레,1,450,407,False,False,True,True
MASTER,JiYC6xBocZihi5lifEL3hPA256xsT0UnT6AwCcH80HgR1gI,Doram,1,411,407,False,False,True,False
MASTER,BwkYoHc0IkWLLtg0C5bdIB2DPr-ufMs3RBL5LOsWDUufeyDr_PdlZovLyA,TnT sry,1,61,27,False,False,True,False
MASTER,JniCH-lFbcTXakOK3UccJ9uS_I1_FPMlsR_614YDFYxJ1lI,츠예나악성존버충,49,87,78,False,False,True,False
MASTER,AeQbWVcMzn9ieWAAPtEwca8wBOr-JsVme7YHyPS5TBWLKbtaykvSiIkwOw,vsdsdw,81,384,359,False,False,True,False
MASTER,4VJJHK7sFun70s_oVPzs3uMyPSLxthKqs4ZnFBLJ8pfGkjhxLGdM_59OFw,2021년 5월 3일,1,103,75,False,False,True,False
MASTER,tNY5VA0CEtLOB_f7f9tYDqk8YIjs35WfExljqJzOlYZcAEY,점심엔치즈돈가스,72,140,91,False,False,True,True
MASTER,R5TDarRXmZvNSJYO9Cy2MitgnBW_P1iEr8H2jLKiISO6S0mo3b9MBlOoWQ,정글킹 라고할뻔,57,109,79,False,False,False,False
MASTER,0UvC7JP9kAwvZL0H4MLT5a0GRIFLGNnJ_lVx8d7KZKaYanU,바람이설렁설렁,45,213,195,False,False,True,False
MASTER,r8VGAl9nV-TiuIx7WN3BEgu2tEGnP4MPVykyH7BF7CN3wZCz8qGBDh5s4w,qwqqaqquqouo,219,87,57,False,False,False,False
MASTER,i-5-qERQu331nAznwEcS0n4u42wdnyJfuab6rPeJbGI5w9-2ALP52LZE-Q,423324432432,121,196,159,False,False,False,True
MASTER,zulMHRrtfD6eJdLcghvAQF0B6jZANV-S7a8Fo9eUQ5SnQvI,바보 같은 탑 ,1,352,334,False,False,True,False
MASTER,DC3yMZa7nY0_W2fs0u9RYE20ajMKNYowITAwR1A-PbCHlOI,건들지마라탕후루,93,341,328,False,False,False,True
MASTER,l4LP2pGubtpFlalXP8lTQch0MooOuQ0BE2kfw8ffmEa4Jg,Cokeplay,0,79,78,False,False,True,False
MASTER,i6ALD6YbHkXf2liAbCPw4HgOdbJ41r2DzG7lo-JpoInJFW4,asdsafs,221,236,214,False,False,True,False
MASTER,V7bbh3e3VNZ1JA9meW0eIfZDcGEcMbbCnkI1P5vvnMmM0Ao,lIlIIllIlIIllIlI,165,76,70,False,False,True,False
MASTER,NNI0icDiH-ZR_UKIvqJyTmBVr6UErp_qFpCMQWVCxU34FA,근성맨,0,562,542,False,False,True,False
MASTER,K25i1DLksCRgug80ZiTJDOLf8KFS9dKwcvvPa6pc4YVArJQBLK8KSlkyQA,파란 나비,230,723,708,False,False,True,True
MASTER,orviBw_6LvaxVpvRlWOika8K8aUOHaUir2uzZBj5PMHRRWE,현민이누나사랑해,0,150,137,False,False,True,False
MASTER,giQUCzwUAyX-F1GBrL0lifVef-Dqc40hQRNR6AaZ1RT5p1ZpvE3n46d2Xw,I am turning 30,17,317,296,False,False,False,False
MASTER,-JU3PdcVg92gbAvzI5xQb0SyNVZ2zxaebBXrXA74CBSWiVllLZC8l5Nb4g,Kirito9,162,321,290,False,False,True,False
MASTER,22t6Yoh06sG-6NhgZlCnsmM7abkdcENUbbXmOGfgYGcnshg,우리탑원숭이,33,135,122,False,False,False,False
MASTER,M-BxRO9IlCoB2hT0Rc_c8cNZf69ZYJxsSuFN8QE-O3yCsRw,LaPerm,29,264,217,False,False,True,False
MASTER,PKxrtB2fWLayRP8RUzwyINUnN6F21xGjN83HVKtRN4r5EXPORH_CvCfIWg,okggg,0,227,211,False,False,True,False
MASTER,CNBukkHkOiv4zViO_8AMcViC0v3uXIOGUou_OFhR2zFCaQ,멜 로 닝,25,46,24,False,False,False,False
MASTER,lF3x4zBl-y8j2qgWGnD4ptZpq3IgZEZcgZ4yPwayw1X2-Uh3mF8OTyoEmA,gnice,126,169,127,False,False,True,False
MASTER,yscuLaBr_ivTJnsN_eNQQYSOISmmeT2dE2fh0ibQF5MUFA,애쉬엘프청마년,31,111,88,False,False,True,False
MASTER,1sr2pEWYRjWi9a_OZIVyPkAKY8p3gVKj_gb34W9_BFQ8bTs,Fa Poibos,68,30,15,False,False,False,False
MASTER,3P_viIrcAGXqBjB3mxCdW39vg0YwbSHoSLVK6DJvB8ZIY_Q,전설이 될 남자,139,599,593,False,False,False,False
MASTER,alBMbM2v0ohWOu-C4hK-3O02CdPmDBcpMmuZu0sJcFLGmQo,supzz,97,176,150,False,False,False,False
MASTER,lee2if3ivKJ-0VVszen9egeGPU-XfTRTdUi9C3LfwB8qR2Y,IlllllllIlllIllI,1,785,776,False,False,True,False
MASTER,g080S5EcG_cMzkQnWqBQ2bLSn1aiyOp10MB7ZqEasEJQw9o,Last light,1,202,192,False,False,True,False
MASTER,kbuspHobSo3cW1wI2TKkCcdeLblksqavwx8caKLonsdbA4A,NewSea,1,313,282,False,False,True,False
MASTER,lL7hL9R-VL01Orh6Eldt7c7oKsSLB07JYtLUelbuvCX9y6Q,피의 군주 정수민,154,289,270,False,False,True,False
MASTER,pfK6s_xVccXK9OG9eAHnr-UEsUOu6_yBbprdFKott2Br6w,Vincenzo Keana,111,218,129,False,False,False,False
MASTER,RgZ5RRjZ0RMYs9fSq7PuKTyIH29psRTNcm1N_jF5lc_Zfg,엉민이에오,11,695,686,False,False,True,False
MASTER,fwOB64ANWuSFrKIKy0PZtiPlk3kc-vXteEdXc0BdWhu7eg,김눌엉,161,557,545,False,False,True,False
MASTER,VSZ7UHNC00vgp4TJ0jKsq2aNhApMsCc6chJfKpSfiqaF-SY,wjdrmftnfusdyd,103,418,408,False,False,False,False
MASTER,f6lF-kfeOBjcDMU8BLZynyuPhe5-WvYB0eMEmQkis4JRGxY,give me zoe,170,183,162,False,False,False,True
MASTER,1oRwameGauOd2QEceW6R5rzUmi0I4YlAERs5clIi6TAS4w,aaaaqwer,77,388,368,False,False,False,False
MASTER,3yGQ0u-vZbTOJTGzWePZc8ccxX3ukaLuIQPNGXhO-For5Q,두번째하마찌,68,128,101,False,False,False,False
MASTER,mLee8do72ZFZrtTbzENHHHvn9l8xGxGiIAbp1pxT3rfp0ik,정신나가,101,133,78,False,False,False,False
MASTER,2Up4E91lsx9V8-dqKCYNVAT0XXZfS8NP7kkOKnsdu_4cqIQ,진 나 조 아,31,64,58,False,False,True,True
MASTER,JGwEPoxTfpu8Si8pfn27Pri7aJUKGGfBHuAjtOpmv6MzPV0,크라넴,1,351,293,False,False,True,True
MASTER,FTdhifpNh-tD9GzOD85oWIC5VwEeiGF2gAliY8QZchbDJLg,우민2,99,61,53,False,False,False,False
MASTER,CyorlerWf-kPLPtV-37u6QMyiIBwR6Dl39HJ1XTKIs61oE0,뽀 윅,49,230,219,False,False,False,False
MASTER,2t_9DVDZgi_3_a_WrCVCKMLI8gF6YcCSVVPeRioP1zOJKpI,MooJin777,186,195,191,False,False,False,False
MASTER,j5SdWw4feO745ZZ9PEr4c8S9YyGTUkvkpdp8Ahd7Td8Isg,팀운좋아질계정,1,107,89,False,False,True,False
MASTER,FYl3tbFy3PWNqQrT5Z46CTJlhb5mWpQmFulT2rN2NN2jHI8,트위치티비호붕이,4,317,298,False,False,True,False
MASTER,Z-UtIBPAixYq_JUpxgiPKexUY3Bh1RVooMpIJNGgTYMCmw,DWG Bubbling,64,109,89,False,False,True,True
MASTER,FoOnFXF_3XdflSc-W_TFLPvnolss19tO4t9As4JZZMF-FVo,오디세이 릴리아,64,63,46,False,False,False,False
MASTER,RaFPb5TxRsk046RBMOCD6hnFS68fDc9zNOcd4TsAiAdBgA,InGuuuuuuuuuuuuu,1,218,181,False,False,True,False
MASTER,wnXkoFu-0nzcq2s666--7wljsAgGC-oUa0A3lTic2lAtS9A,홍구2,155,313,290,False,False,False,False
MASTER,SXwbsk4X4bGx5pSlcabFfpYcubVR6LPs5ZbcZ9k0pf2vtIs,Elite98,134,162,150,False,False,False,False
MASTER,rAn1bRanurxO18Ms-Iena7Uw9xJdBZXZ45fk5GrwXy4xGohipU54rQMORw,Soul Shooter66,142,66,39,False,False,False,False
MASTER,APg1n7oXoAZZ4lVl03TVNb1yuKEvbNiWCOxvjXeiNaN_DVo,Gen G Ophelia,130,202,190,False,False,True,False
MASTER,v_UUjcPFWBeQF4aU8CtRYaKit5sbGeegeCEN8enyD1hytjYkzAR9vORKzg,좋 은 정신 상태,72,117,82,False,False,True,False
MASTER,Ua26OK_HY-MMaldmHHdSlXQ1PiEUcMj5HittP-S1Z4QMcYo,대 게,1,67,50,False,False,True,True
MASTER,aZLhscgkUr37digXhjeJGeRC77lfY_Po8Ut8Zq3pDQ4e7Q,성규좌,70,348,340,False,False,True,True
MASTER,PWpvoi3nVP35hrBcpNSd7MVNCt17d0ivmKQnDn_TCa0YNs4,깊이반성하며,0,178,159,False,False,True,False
MASTER,YwKfKCmOMdRC76JZ8TXkmhFQAJyLejTGj26uxjgLM95eRrk,아리티라,241,60,27,False,False,True,True
MASTER,FtOH8Lbfegt-NDOgY6NL9wabHJPZR00k-WUZk7wUKGysb-xFqIupQB9xuw,M1jinxuanshi,172,149,105,True,False,False,False
MASTER,KtsyHdKsoswG0FOKBATCREldJhVUoSac-KlMC2mrNB4nlgo,Od eye,51,207,165,False,False,True,False
MASTER,rnkLk-y-EkGKInQ3TzizllSiPJlT613qu-Q3juQkDCDeHgk,칼리스타 초보 봇,1,181,167,False,False,True,False
MASTER,z6d0Q2AIEyjPOX2jPEz7xc2FV3krW3HqL5olbIc-Z2S_pcI,ggttlplp046,88,87,49,False,False,False,False
MASTER,SkqRaiLCVHgVj9bgjz_qCVUdegoVoQtLVV636h_l0nm3BAoHU8xXhQSK2A,준비됐찌,1,62,31,False,False,True,True
MASTER,NM-yYNq59_9_fFYdiBQ9LhBZPr-FA3EA3lzVbDbjlrMS_Q,탑원챔망나니,0,234,213,False,False,False,False
MASTER,_nxywKAZ3gbmxhzT7WDbfPIgEsDnwcjnoQb11TP5-k_ohQA,qccaksjdvkioe,240,139,119,False,False,True,True
MASTER,XsXmkgrR9SUvvJfKIeZQUr2vW3mCR7XnYRx3z_x-f63dWUtKT4rEVJfuHA,P1nz,21,65,37,False,False,True,False
MASTER,o4uGUMr_e2bcUySAPC6Xha6L5Jg5qlzOD8b5YFv08ABroEQ,wsbshcjybpqye,155,366,346,False,False,False,False
MASTER,-eWOGV3Mj9tSD3dXcKxTR7Dd3qMOmMI1jvZwvBro_5Ckcf9G,비밀계정A1004,53,170,115,False,False,True,False
MASTER,1xcW2TyELCEzvezmkZKs2XtYV7kzmJ6FX5Dj2MaFiGJ43VQ,3721416174525623,141,134,120,False,False,False,False
MASTER,8z4VRrGDZaFe5m3yU1-LIbo9fddHrYH9kXDW1mXGLl2pzr7tmMqfzbniTg,포옹고양이,121,227,196,False,False,True,False
MASTER,AZAQz5Q3eUU-lAC-DcuhmzUcmVInxaDN-Efe09KpJ-NxKoE,D점멸텔들면F점멸,119,363,343,False,False,False,False
MASTER,sDfs3sbwNPjbBxI4LCRWnRbEj4go_QZWq2dAo7O2dzkn5SE,쫌비킹,64,154,108,False,False,False,False
MASTER,OXxWPq9UNEWC08OhpIbxI7iy8URfHFUx6PCW9yvRfNVwmg,돈쩔할케릭,49,103,85,False,False,True,True
MASTER,AwDsqtei02fFUQzcLqmZtX3JmyT0VAGdLbrvK_kp_Prv_jg,내가 왜 져야대,36,155,143,False,False,True,False
MASTER,bdU-IXTKFpm6aDHqW3GiBtABnGklCYKaGOG_hxMWKP_A-g,김도왁왁,25,188,179,False,False,True,False
MASTER,0pxTjCHITCqiKNkyDsr5UlhxB9UN5vex3trtofX5_-Stijfm369k850gnw,첨담동 주민 ,142,410,374,False,False,True,False
MASTER,28_B2c3VCO2MUcoqRxPzm-MWFeFVlQX_yf5tSqPCkVO0PSGZ7ccqCyajeQ,스벅아아디카페인,187,89,60,False,False,False,False
MASTER,bjIZKVBENgFlEfW637H8UMoLNDH512q8uB0yBs8cP280BQ,죠 팡,48,70,62,False,False,False,False
MASTER,8imVam5p0HTS6J5KinPU5EL90F7221sZkouOCv631eXgpWl8iNUNtfC4qQ,M24THGFH,105,80,42,False,False,True,False
MASTER,D0dNaj6s1YuMdgR3pq_b_04s5mwpGcs3WjLx-lbyb-y57tU,본 준,1,113,102,False,False,True,False
MASTER,v6InTvVMPjRc8QGu9elOB8rgBC6QT1oAABhJyl3VVxKWmG8,밤이깊었으면좋겠,28,40,40,False,False,False,False
MASTER,89PdlmdfWrKwq4OqszbJZg-ldYv9f6yo9NsAYEifdkz883Ma,Murth,59,152,120,False,False,True,False
MASTER,v3w85PpgzS16snyRrqKHs9j-TfZACjYVw1omBsWh3KZN1Q,박술통,108,194,183,True,False,False,False
MASTER,BIYg3QCTrAWDB4dwGjBrq3cRZ2UsxSZLCGin0pQyM9DmtTc,쟈 소,90,199,182,False,False,False,False
MASTER,RCxX5XEXaJpI9OiWJBKUDiW1TM8lMlNxoKO4hR1xhi_l-ow,Flyer I,38,64,52,False,False,False,True
MASTER,WY0OrKM7lLZL2Y9GkjIPuKIG5m3hYOvD-3r0-mg_fKBIzg,RS E tron GT,35,102,92,False,False,False,False
MASTER,iV_6eRMUZqB9z0QGRoeXfmSW2tOYdBrlyWSAsrsanK__QrU,아름답고 슬픈 꽃,86,61,54,False,False,False,False
MASTER,PAFR9XbvFi4QnPmu5vgtzpXN8gZqML78mmAT54i--__qBm3rEHp1IOQ3-Q,98Ksfhf,0,67,33,False,False,False,False
MASTER,412nbFT_xYlz0F4GugoC19G-fj4POI2Qfi4cSrxb3ae8If0,하리보 다 내꺼야,76,56,42,False,False,True,False
MASTER,9JqFh9on3nFgyPMr_ZneuX1PQL5U4GrZE8XE7UiJj7IgNLc,하얀 스팸,96,190,181,False,False,False,False
MASTER,B9njCY0ZIfkVvYkbOKC2VqOT4VBkuV2QmY9s4u60iRnlbw,봉구 귀여워,114,147,131,False,False,False,True
MASTER,a90OrW7wYl6vDUbdybblZqP6XgTMdJX4m2bhH0QGHDoTk3o,VLN Jess팬,17,51,42,False,False,False,False
MASTER,iVkWTR2OeCyIdzE6jaDY3hUniN59mf3u3dQ4oL1b-N2E_e0,키리기리 코쿄,131,171,157,False,False,False,False
MASTER,XVIPJ1soNH-k0G0FGc-IOFYWEg86nnbZG8-jwzJ3EiCkAtY,DRX BAO,243,85,60,False,False,True,False
MASTER,_gAef37XQxAznTdMDisi7KGlTrN3-29W0thj8C9a8WtCmkg,사랑은 아무리 해도 어려워,35,155,121,False,False,False,True
MASTER,g61SsG9eue8GIYhXRmHD1bX_Jj3L8s3Kh_1dzjhWg_pRtJmw,탑의따까리입니다,22,256,242,False,False,False,False
MASTER,mQa-5ySdNaWR1xtFy-LyC6prxgBb1opJgcCz2d6_g4Bsun4,zl존king진완X,0,76,52,False,False,True,False
MASTER,yJa97OiYe9zETmMwSNybJvob6ZFI7Twst-a227Qqc67L6Rk,Watchable,14,222,181,False,False,True,False
MASTER,bIbgg2OyuCtwoCbMg_RTrnVLbRct-UBCt_MSRlHiX94EMOc,고슴도치가 되다,121,287,262,False,False,False,False
MASTER,0NbeZeH83JMna_WHdse_ivR4OjTanyJfFptNhBN-grDlRLc,NS Bull,1,330,301,False,False,True,True
MASTER,h10gvdklQih7qrqYp9Vi9Rf_oYzA4qA3WMKBoiMDfNGrk3M,04 Kanavi,63,422,395,False,False,False,False
MASTER,SYSLD_LFNZrxxuwTFWSkG_jUY4jgIKFxHISTgi_ksukAEe-yQ1go5Fwvkw,98ktesa,0,65,38,False,False,True,False
MASTER,yo2T33bwdWl_hhS8omkKWg68F0KgoiuN9QlmpbqMg6GU4Tc,xiari de weifeng,10,77,64,False,False,False,False
MASTER,3_olF9CHiSEP0N7c88sa8IhpxEiqFtu5izFBgmKV9vy81IPiLQATMVg6uA,Qrin,112,186,116,False,False,False,True
MASTER,ZZ4lMHvcPoe86U8Ub63uzrXHWt3dhuLel0TTaVPoswNdN4g,foryourself,0,185,170,False,False,True,False
MASTER,0VHPPxYMQDynLyTW6WANbP1opI35d6BKfg_VrsWarGnb6P4,슈퍼 불곰,109,321,303,False,False,False,False
MASTER,wFbn2GArk8Z5xCpLenBljx0wegDdNYo6HHQi5OUt4DTi6shPvvn_BA1ubw,행복해지는 길,58,68,37,False,False,True,False
MASTER,QHcPuki2BEs4xicqqeuxoqpmzXnOhVo--8e51C5tAHtAChV5l3sCRzJvYw,크림몬유튜브구독,31,129,108,False,False,True,False
MASTER,yO3KuSaHmPrHe7UfH1mSMAfg5GA8WZf_3stNCzeznod7EUKLJOaUVjgwSA,xia xiao yu,177,441,411,False,False,True,False
MASTER,OyF4-M0mZ2TR-dswiX3zdZguYLeh5obIGLku6B8tURL14GI,나빠힝,21,188,158,False,False,False,False
MASTER,stvOj7EMB6D6NIJwNvLX6A6-U6r3I2UIMAJgCbKaNyTLeYGi5lB-Lnor7A,OHOHOHOHAHA,230,276,249,False,False,False,False
MASTER,xDCeCzf96LIgKn2bb60auSt5gc2eiJ02SB1ahUURvcIkL1oEa9ssJY9kdQ,넝 꿀,109,131,94,False,False,True,True
MASTER,XZGRSbK1UOqGyMp86dm0RoPIJoAqFOBHK-FwIVjqKlvlIt-C,삼거리 어귀에서,106,147,140,False,False,False,True
MASTER,-K-SPJedhd8C_nX2RNf_gOYSsSbg3z8SprmY0Q_V1NpIDg,사 무,170,149,120,False,False,False,True
MASTER,u6-Uadn9LeWJEXnIgklbrYwpWFtzxUeebmfpOeFQZ8nw0-4,꼬맹준,36,92,77,False,False,False,False
MASTER,Lxk3K9iTre_UwVjQ2BOWJoyCI3u6jqInBJNrXuCc32TUqA,Holic Jayce,187,356,349,False,False,True,False
MASTER,iaTf878LZU-BYDIIX9rqF-BdtJTBxzuUaiQ7ZFXGd56yvB4,DeIpe,34,185,164,False,False,True,False
MASTER,BpeRJpxMCvduEYOd3CqWKMzet83XCci635Z6T5JTvEY7cku1YIV9RkqY-g,hyjl,36,259,247,False,False,True,False
MASTER,zaS0cYcmZfq-g1pI-ZFKaaq1Kw51DqE95a5-djKvGJxe51Y,어나루치,0,314,277,False,False,True,False
MASTER,_d_mc3Vo-l4iO667G2uNTHFxaaEyRx1AD-_pnu9TFCQKdII,이번시즌에는꼭,176,145,130,False,False,True,False
MASTER,VTe-KwBX0H-8fA-lZOok3LDXF8hNkqwfEKLvbXdepWCWJfE,포 푼푼,94,235,225,False,False,False,True
MASTER,qcIatnKPYZkPsCeX7aiPczDoGLvavNVk3sNsQ3zrfo3Uw3M,haihuizaijianma,151,52,22,False,False,True,False
MASTER,POt0FRYbs45cR0SI4a0xoajlGCgFrn8ojUTaKnqqFKz47ic,ribbos,0,43,34,False,False,True,False
MASTER,bHe1y0bSfNzgyfVLM8zLZWIlC5ASoXeTbez6ldDqXx5aY0c,오늘 괜찮아,1,196,197,False,False,True,False
MASTER,EBHVpZjiWDAvNR-2jeNWienZwCFzeofpSWeoukRScDUAl4ut,zhxw,194,91,57,False,False,True,False
MASTER,hhjxJ_tpnjvZzekDIE2J3IUb04MK1S77gRD-dGuevskXl00cIFyQtfl5IQ,ZZZZZZero,131,156,143,False,False,True,False
MASTER,WIhjb2U1qfGm2IfemaQIgsC6jb7pyF0DNFIYwSoZW_gnljE,DANKlNG,84,176,146,False,False,False,False
MASTER,LOfnFi9Lp1DwZDTxOgbBJDiydj6txWClwPYbg6x8x919k6w,paladln,30,132,66,False,False,True,False
MASTER,4Z7HVrNGL-OS-kNE86ZVciddLyhTdCTTwQ74i5faFq3Gaac,잇악옹,0,151,87,False,False,False,False
MASTER,btSVjDhwTg8bX6zpy7TGbfT211JEkLKGnkg0B7D6sH794TWzxZR9dDaH8A,IGzqx1749193239,200,161,136,False,False,False,False
MASTER,4aGLVoELlPWoL88qs7Dzo3jPM8zCmgbgajz5aNkyPzl7lYU,Rahel,134,226,221,False,False,False,False
MASTER,EM8bKcy9kOw2hBKEMlTdWECxeb9-PEZzda8ahWPGTY2OCjU,나는야 쩡후이,0,87,68,False,False,True,False
MASTER,Wj386RV68BTtOG5_bfZH4Tm0BI8JuqoSxear_lp0j5Z4vA,원딜하러왔습니다,61,160,148,False,False,False,False
MASTER,xN_4ZhhM-SIwRMOBBRAtAWqz-K9Ctn7kU9u_HpNVV0lL7Oc,부산남일고원딜,74,157,134,False,False,True,False
MASTER,ByHPYoRkP2OzUBeO-OMdhsAlvIGz_gYdsgpGf9quHQGPWfU,Profondeur,0,172,158,False,False,False,False
MASTER,HgHQqWNUdn0HSIPrq7AzDWlE1iw0As4S48fXRRhwbJzCHgDerTcD8LPhNg,cyan7,144,118,80,False,False,False,False
MASTER,GsbuDZJbGjqMFl8IX4d_sTWdo50LW_51OohsklN22u0VVv4,긔여운정글아이번,62,60,55,False,False,False,False
MASTER,w3PFGghqsGEpGdu5viJY-EUKwhP1EaNeo9MFUkdfyEOcK88,BySoNyun1,1,191,168,False,False,True,False
MASTER,TKMJzoTeNzJxICPWSm1wwdi2CKTw-yT_eeJ9A7t2_qTv1-UyHO4NOVRwjw,항상너였잖아13,0,166,133,False,False,True,False
MASTER,pV0V2Nph8vOrWQRhpbFr-DrF9ZuJYcSPOs7hhOjEv-Pl0vb_Rk2lAKI7Gw,내 말 좀 들어봐,98,65,41,False,False,False,False
MASTER,AfZKtHxDNHDUZ_nqjgKdX95194noSc-Lz6FxJfrIPfWOLw,콩알탄콩콩,0,193,191,False,False,False,False
MASTER,h5YBKik76lnJGqJXwasotEbPWKJT_BcZgyx9eeI4nXAEKA,바이킹 도끼,8,199,182,False,False,True,False
MASTER,sFOOfxL6w4d_0QORiWA4jHwp0HlaUr6xu0oepVhiXWqWMmQ,코 태,75,192,179,False,False,True,False
MASTER,wqjM5Y3I2ll7BEJyIaWSP9T-md3EWUrfKHvd3j1-W6HgCQ,오유민,0,201,187,False,False,False,False
MASTER,76tOUUXAZj-EebcQW3Mch7sQRtQDxB051ZxTvjkQILwqTCE,아가리열면15gg,1,391,353,False,False,True,False
MASTER,K2Nq-xjEOxl-5q5ss257i8dWXHwivf1Uy0vOZTJq3ZBszA,IIIIIllllIIIlll,0,530,501,False,False,True,False
MASTER,Xc6VTuSXWbYZN-T1a8Fe7DRw-Xcx9BbfCgs_illgGBHdYu8,20051029,75,379,350,False,False,True,False
MASTER,lWwJrVAImod-srlBzNteu4RpfHB24Kqs_V-nwij01uxqdcoBLXK_RGWglw,어리 석은 색,222,103,56,False,False,True,False
MASTER,pNYzTGff3SiwOfYSnMup7KAYmACvT1w8sHiy0Ms5R4dnuQ,찰싹도토리묵,0,28,17,False,False,False,False
MASTER,ZimdKsVcJSG1eNNfGUMTTTG6hUhUIihvAdxFzZnHY7XkPQ,FA Error,0,329,322,False,False,True,False
MASTER,g-bNUIzcVZKUq7aLyR3wassZacNFisxPmwph8rL12VWWf58,괴물탑,176,91,75,False,False,False,False
MASTER,uhqe4Xm5SuUS2uQxu9rNZdqiZp7z4FVrjOyxkvByCZbIbw,ActScene,130,93,73,False,False,False,True
MASTER,OBMHk-ynYb6Jgls8KCSbi4Hg82SlHoyw0LioGWozN6TI8Bk,QmwmQ,5,168,160,False,False,False,False
MASTER,I09jYiIuulM5LBTG6RCm9xXlR0L5lwIeYP8lrvDodLB-dys,성 빛,51,38,18,False,False,True,True
MASTER,WjAileNNpgAtzgK0WbMkUGi2M39Gv01fzauxG4tyqfFd2Qc,haoyunba0bel,113,318,303,False,False,False,False
MASTER,Ou43eHY0TksnxVjni5cnFIEL9GrJPqALKvrpWY2vPCzr3MA,베인장인요맨,38,171,172,False,False,False,False
MASTER,Rjcm-6rFuvv9BNs-5rD5Z6wKP2UCSYjtBWOhHFVokKlY3rw,Brush Eye,179,52,43,False,False,False,True
MASTER,2lCKWG3e1IAii3FkA87Q7rI8cU0gxM0uJZo6nQC7QKAEe5u5qW-PItQryQ,xiongbatianxia,109,423,383,False,False,True,False
MASTER,AoIc7PokiPTZZI4YTD-kG7N0qvMtwXn0moHFPOuBaQyrqjk,19살 백수,58,493,471,False,False,True,False
MASTER,tG-O5Pdk5wNv9p7cJarHk-dwkHwk8_Tp5GkIz0OlO23OoWU,양혜지 Fans,1,225,217,False,False,True,True
MASTER,eIP5QOsDhjur_RtYNp7Q7M4U-BTVCakOArHdgVpv8F-5g-o,커피물조절장인,22,209,180,False,False,False,False
MASTER,n-e1hDGcwTl9mgeosGeeRfOOalWRMGwP5zYjzSPd6Xx-56T8MRbiRDoGGw,Sweetieee,24,274,241,False,False,False,False
MASTER,Wx9kwzxgjdZTTqCdrCEGes-ai61uhdngBpNhHL6NY8G88gBP-a-m9pwJlw,kekeaiai,1,126,86,False,False,True,True
MASTER,lM4Y-VO9fveEGAHrmCKAYJAOAxqQGwZYU6K9fFTRufnCEg,의지느님,168,226,209,False,False,False,False
MASTER,YNakZ3K7aDgIvtRoy-01_EtT2o5L0m2Uxj02IiC0vntw-OEc,르블량,1,413,403,False,False,True,True
MASTER,sh-grrI7v5vJ3BtPXSm1xTFqI3irkn2vK16mN0jmi1oeYzY,델리델리델리빵,122,237,221,False,False,True,False
MASTER,5QmqSuiNSSpimsFhH0v7mNxfS8PHrFu-iyNq2A3oXQLufs8,김윤돌,1,203,189,False,False,True,True
MASTER,EN4DCr5EUAUMokyPArxf7V8l9rCtPBmFZ68GWWmmACx04VE,식극의 소마1,65,198,183,False,False,True,False
MASTER,7IjtFIw0RKb_5b8KutwvB-HQJu5gOObcka74FdB347evFmM,요정연,76,163,142,False,False,False,False
MASTER,ZCzmWLM3UCGBdT3dTN_IFeTB3o1GWYcSzbtQgMfQWnyIy7a6pdLIOr3NbQ,리사로제제니지수,194,448,366,False,False,False,True
MASTER,Q2ZH84DWB4tVguPQeaEwYlz7tSVqbMQXIz9s8VfqOR6Y7w,파지티브맨,21,305,289,False,False,False,False
MASTER,zboXrVCqCKcs1hW4nVZ0TmAFkV_111JMxL9wzlVDJK_C_xY,하아쨔마,0,163,152,False,False,False,False
MASTER,owbCWR2RY0lipMOkjSMRFfrdWm3dmNd1cW8UWH_d-uK4t8Y,TOPGANKEZWIN,185,331,332,False,False,True,False
MASTER,frF6CFN4mBPaT701kDSlSHBxM_QskcSKTr_D6mCnQcliCDOtXoj65ubdLA,Fzzzzzzz,0,67,36,False,False,True,False
MASTER,c5cMnbe7uCrHaYb6xgTKre6MgzQ2kwcshySylmNMYfHJow,분옥이,112,96,77,False,False,True,False
MASTER,k72brjqJTnmqmrt7oaIm9VHHiGXu0Z4d8ksDr-yiLsRzCw,ifzvn,119,233,228,False,False,False,False
MASTER,8XhXnEq9YlKEmajS0XMzH9dMkj-NbuTpZecHvkB7ssd_-Fs,나는 탑만갈꺼다,160,184,146,False,False,False,False
MASTER,I175P4P4EMteA4kW_MyeXGkM_kdJyyN4EXxG1GiPAdyyJw,wondelier,79,377,349,False,False,False,False
MASTER,YwcpHc1eq2quDOiSscudPhqzW5Zg4O-rR0R3hq7e6rHHlTucfNikj3NKig,05년생의피지컬,158,179,144,False,False,False,True
MASTER,R4Lt7Ys1_7o7jZqjrlhn9vX2DRc2mMJ4LY4d11itP690Sw,주구장창,0,143,125,False,False,False,False
MASTER,u1O6EDPmzYKODVqFT1bGMTljY-T7QEFX2dRBBtXYUk7jsRw,Hwang Byung Deuk,1,320,317,False,False,True,False
MASTER,ZJTo8XsHq4N48T_xEZoqJkrrWZomkE4w-H_lC89PcK1Q6NbDZSqs8BUE8Q,야생의 목이버섯,20,235,228,False,False,True,False
